Gene,fold_T_NM
MLX,1.036664232
NAP1L1,1.002470153
ZBTB49,0.908849251
SPP1,0.785357724
IGF1,1.165276661
SPG20,1.037655312
SFT2D3,0.982740774
ATF7,1.044875713
SFRP2,1.00722148
MBD2,0.898634079
NME4,1.036272938
IFI27L1,0.953102185
GPR62,0.892555945
EIF3G,0.94151709
USP13,0.892596528
AIM1L,1.081312666
H1F0,0.986301975
GDAP1L1,0.970443625
BANP,1.037826022
STUB1,1.025310026
CA2,0.809976276
RAB28,1.023061357
CNPY2,0.98835936
C9orf91,1.021456053
TMEM209,1.051434308
MRPL46,1.011775801
TFRC,0.944709671
AKIRIN2,1.001253332
RPS15A,0.993987025
BLCAP,1.119852173
PCDHGB6,1.059995188
COX15,0.956441644
KSR1,0.973927178
MKNK2,0.990126276
CSDC2,0.833052114
FAM46C,0.967903012
TMEM181,1.086113195
PTPN2,0.960850316
CCDC45,0.916789819
SMAD3,1.21497708
BTN3A1,1.018841175
ASPH,1.017501669
UQCRH,1.005865975
WDR55,1.063380006
C5orf49,1.055369217
ZNF268,1.005526663
GMPPB,0.999315072
C19orf10,0.949765137
FNDC5,0.975172425
CHMP7,1.032022707
ZNF654,0.964212308
WDR89,0.938249113
CRLF3,1.002266062
FBXO4,0.987694073
C3,1.029315972
PEX5,1.091080688
SRPK2,1.063725922
PRKD2,1.101899715
OR14C36,1.071134942
HMGCLL1,1.072332164
CDC42EP1,1.008782876
NR3C2,0.704974103
DISC1,0.990759501
ST3GAL5,0.932106287
HPCAL4,0.925172165
FAM45A,1.007884593
RRAS,1.033987427
C10orf2,1.009775704
CLDN2,1.00669843
C10orf25,0.948256452
DDX23,1.01738707
C9orf140,1.06225851
PGCP,1.003105397
CRCP,0.878985002
SCARA3,1.076290579
MT1M,0.94701599
PKIG,1.0188115
SALL1,1.173426908
RASGRP4,1.172932869
TTC28,0.954790789
BRD9,1.014957706
EPB41L5,0.726516811
DCP1B,0.936534236
MARVELD1,1.000728434
AHNAK,1.028843327
ATP6V1C2,1.138373761
RHPN2,0.989857034
ZWINT,1.014183823
C12orf23,1.011505482
PLP1,1.425818863
TLE2,1.043081361
GHRL,0.847637884
PRR14,0.968270418
LIMK1,1.005537419
STK4,1.055780635
PCTP,0.921611714
CD59,0.986380485
ZNF84,1.074557177
RICTOR,0.954703298
RNASE13,1.160133608
ZNF583,1.073296019
CCT6B,0.964238617
PHF20L1,1.005016847
ITGA6,0.983254214
UBE2V2,0.965835611
ING1,1.008549158
LRRC33,1.083128276
TMEM22,1.055056943
CABP5,1.087285197
PPARGC1B,1.042684305
NANOG,1.076877231
SCYL3,0.886508407
SRY,1.172537919
KRT80,0.863534092
OPRL1,1.098571016
UTP23,0.955537751
DMWD,0.927934322
MAD2L1BP,0.90624286
AQR,1.060933492
ANKRD54,0.928410224
SLC28A2,1.006375434
TMCO6,0.943994662
PHGR1,0.878022734
CFH,1.072402525
ZNF396,0.81766803
SMC2,1.023838567
CHUK,0.91912614
GOLGA8B,1.041792821
VIPR2,0.879025863
TRAF7,1.014863488
AARS,0.96679325
NFRKB,1.072924689
TSPAN16,1.110991134
PLCB4,1.063521946
PQLC2,1.02100954
MBD4,0.999837406
CHP,0.968087297
VRK2,0.919773583
SLC25A45,1.077485258
DPP6,1.204109181
MEAF6,0.964629755
KRAS,0.893011067
FYN,1.046027982
PDLIM4,1.018179727
C11orf66,1.047318398
RAC2,1.073990321
ZNF330,0.985521414
MASP2,0.962802418
FGF22,1.360995855
C5orf13,1.04698
SYNE1,0.929583349
AKAP14,1.053756051
SUMO1,0.977362226
EPHA10,0.809195298
ZNF195,0.992624623
DOHH,1.124095312
MPO,1.007207357
NOLC1,1.013344561
RNASEH2B,0.99566355
PODXL,1.052755874
RILPL2,0.997521627
USP32,1.012725563
DHDDS,0.99870906
IFT27,0.984761452
VBP1,0.994235396
CD300LG,1.17678573
NRM,0.996527365
GRIN2A,1.044564562
KCNH4,1.030185833
CLIC4,1.024728503
CASS4,1.075930927
MB,1.047839673
BEND7,0.903323522
POLM,1.048472844
C14orf93,1.063102316
SNAPC1,0.9664584
FOXF2,0.957180863
CLTC,0.899112919
NUP188,1.10566899
NKX6-3,1.003023612
RPL10L,1.138208061
DOCK6,0.861133131
DYNLL1,1.04023398
MXD3,0.947505118
PARVB,0.931952099
KRT32,1.407133186
PFKM,1.435743606
GAMT,0.859606349
PTGDS,1.160453549
ZNF365,1.053185999
PTPMT1,1.037892502
LPO,1.073179673
ADAM15,1.068997809
TRMT61A,1.013499871
CYB5A,0.945157049
DAP,0.873886941
C4orf43,1.026162887
07-Mar,0.978109621
SLCO4C1,0.964124514
CANT1,1.124151996
RAB7L1,0.973719359
PDE4B,0.998570437
RUSC2,1.297737036
RANBP9,0.985171729
FAM82A2,0.994884716
LGI4,1.101528491
MTRR,0.993560318
VAX2,0.957772219
TOP3A,0.790561927
C12orf72,0.964614011
FANCL,0.939770964
ZMYM5,0.921490464
PABPC1L2B,1.078446386
GNAZ,0.999528158
RPL5,0.998148201
GALNT8,1.20087775
AKAP10,0.968447805
HFE,1.044218604
FASTK,1.071778293
GOLT1B,1.003558858
ADIPOR2,1.008234163
C17orf108,0.934199002
WDR62,1.05576957
FOLR4,0.9743199
DERL2,0.974059762
MAPRE3,1.011860696
VIPAR,0.985965684
RNF2,0.885730984
PEBP1,0.991368781
RBBP5,1.000365996
RIF1,0.986673957
SPNS1,1.02506625
CLDND1,1.021477129
C7,1.041148448
SLC10A6,1.260156976
KLF4,1.343995427
TSNAX,0.989701299
TRIO,0.839573562
INSL3,1.18877173
IDH3B,1.055384732
VAPB,0.957664441
SLC47A1,1.360789159
RNF19A,1.007638551
ASNS,1.143953329
IFI44L,1.095717974
NEDD9,1.049421399
REC8,1.323128987
TGFBI,1.060359662
CKAP5,0.982633903
ADH6,0.957949851
ACADVL,0.951771253
CCDC87,0.915805874
TIMM16,1.005929933
HIAT1,0.994707909
FAM25C,0.898325076
C8orf33,0.934804338
IP6K2,0.928139821
C1orf116,1.092502452
MRPL52,1.000655042
ATG16L1,1.052875263
ABL2,1.060129699
PCDHGA9,1.08684661
ARMC8,0.937468008
SH2D4A,1.017965966
PNPO,1.02379252
SNN,1.036362772
AKT1,1.078460993
GFRA1,1.119701586
MTMR2,1.025325127
CPZ,1.062222611
SH3RF2,1.164224223
LRRC15,1.195585495
TCTEX1D1,0.880195847
TPO,1.093876361
CXorf40A,1.032469779
CNGB3,1.008302247
GPR68,0.988665521
PRSS8,0.880630163
UNG,1.054572068
ITGAL,0.955435614
DUSP10,1.11172151
GRIN3A,1.28538024
KIF20B,0.999276491
GLT8D1,0.982916825
RPGRIP1L,1.264547985
IL18BP,1.108504511
ALDH3A2,0.938634406
BCLAF1,0.975401943
TIMM8A,1.007876856
IL4,1.287706346
PCDHGB2,1.078997058
ADH5,1.009039719
ANKRD16,0.992842012
MLLT4,0.94431281
AMD1,0.952617667
FBXW7,0.998295888
KCNJ11,1.062854564
CAV3,1.195261932
ARFRP1,1.042356061
RARRES1,0.970370016
NOX4,0.978738998
SIRT7,1.000816705
LIPT1,0.972199419
RNF148,0.964293913
PFN1,1.019802558
MAP3K4,0.944277706
CPEB4,0.928612406
DOLPP1,1.120105155
KCNMB3,1.031240126
MTSS1,0.949744019
FUT6,1.061544932
FABP5,1.028364572
SMAD7,0.993643758
YBX1,1.006152013
SGPP2,0.934227645
RNF34,0.97634344
TRIM66,1.190598615
FAM8A1,0.992940534
MYLPF,1.061461322
HLA-DRB5,1.410501141
TMEM222,0.950876636
EIF2S2,1.005946088
KIAA1598,0.835280868
ATP5A1,0.968917761
QRSL1,0.981014231
LDB1,1.065545693
NAB1,1.031852909
PBLD,0.920697572
RGPD8,0.994021883
AQP12B,0.911654297
RABL2B,1.069359606
C15orf43,1.029505559
RORA,1.106303307
C14orf104,0.926425137
C1orf112,0.975463035
GLI2,1.14138563
C14orf119,1.037948756
CHD5,0.868569858
POLH,0.976176105
TP53I11,1.026745432
MRPS12,1.144868416
PIK3CD,1.107857663
SOX6,0.98446941
ISOC2,1.073365336
SLC35A2,1.106244298
ASAP3,1.098806562
TNFRSF6B,0.983188345
TTC5,0.976737331
ODF3L1,1.122720722
PPFIBP1,1.05712676
PAK2,0.97724204
MED23,0.95656924
TTC22,0.905851091
RPUSD3,0.935164851
CCDC30,1.038741488
EPHB6,0.871127561
ATG9A,1.060984003
ACN9,0.965807429
EPB41L2,1.106076321
RXRG,1.05030588
ATG12,0.9650496
CACNA1C,1.165623493
RHOB,1.033924878
PCGF3,0.950344296
FBXW2,1.007067294
BEX5,1.00903898
SYT1,1.060654052
ILK,1.05851234
BHLHA9,1.034034833
RRBP1,0.891338602
INTS4,0.97190844
ITGB2,1.115763419
FAM120A,0.957147783
TTBK1,0.9853752
IKZF5,0.899155246
SUPT6H,0.957099235
POLR3K,1.031928964
LRRC4,1.100975495
UBTD2,0.956228537
MED8,1.016411193
LCE2D,1.184706219
MAPKAPK5,0.985555323
NM_019558,1.059829707
MAPKAPK3,0.847640844
KRT222,0.949883184
LYSMD2,1.076964359
SLC44A1,0.987006521
B3GALNT1,1.040931334
NPLOC4,0.855036221
C11orf61,0.991013185
TSPAN1,1.138346099
BEST1,1.086244271
SEC31A,1.010477044
RGMA,1.103833067
EIF2AK3,1.151043911
THAP5,0.946175403
NLE1,1.048457916
PATL1,0.975875549
LRRFIP1,0.942135578
ZFC3H1,1.049207713
TMEM14A,0.949590897
MAL,1.226975239
FRZB,0.968082004
KCNK12,0.976590703
C15orf33,0.798918375
MTIF3,0.98444227
C6orf89,0.969992844
PTPLA,0.952109873
PRTFDC1,1.08055329
CNOT6,0.821519069
TBCA,0.99941104
STOX2,0.907659582
TRIM7,1.030387156
LRP5L,0.99093568
TOP1MT,0.975281431
DEGS1,1.034399184
CD84,1.011120929
NME5,0.856214126
C19orf22,1.013252021
TCTN1,0.985408055
GPR132,1.053126305
IL7R,0.996441372
DPEP1,1.006313709
MFSD10,1.254268313
XKR3,1.086713351
ZNF532,1.241879424
TOB2,1.003484477
RBPJL,0.871233614
NUDT6,1.080559443
YBX2,1.08191215
SLCO5A1,1.164828476
CMTM2,1.05856529
ZNF836,0.95011844
AP3S1,0.985940896
USP10,0.988621367
TMEM200B,1.12626944
C1orf125,0.955685589
NAPRT1,1.0576311
ATG2A,0.996549227
BAT5,1.188547539
WDYHV1,0.970014675
SIAE,1.078430947
ACTL6A,0.978058254
NETO2,0.960684644
RSPH3,0.838658385
C1orf93,0.847148731
RPS27L,0.945150143
RASGRF2,1.206385981
PBX4,1.116268654
NDUFA5,0.979702161
HDDC2,0.929488505
LMNA,1.052302352
TSPAN17,1.026462837
PDLIM7,1.009267524
EPHB2,0.996852989
FICD,0.946320904
ZFYVE28,0.978985598
EIF4A3,0.999953718
KCNB2,0.974124146
EIF1B,0.993679957
AIM2,1.050894438
KLHL5,1.01417329
GAPDH,1.010103269
TSHR,1.08198488
HSPA1A,1.072118694
RAD1,0.930758144
UGDH,0.951525777
PARP3,0.989130955
CAPN5,0.985662963
PRR3,1.003208554
NUP98,0.995526639
TBX20,1.132145089
ZNF529,1.002121214
GSN,0.958525822
COASY,1.045000733
STX3,0.912610392
LYRM4,1.105088665
MICAL2,1.327264646
YME1L1,1.005850167
OBSL1,0.929331059
BCAS4,1.041852422
ACAT2,0.903331841
APOBEC3G,1.008246916
BAHD1,1.022011446
FAM58B,0.993967226
RAMP2,1.012139854
MSGN1,1.263341358
PPP5C,0.840793779
NFX1,0.955833231
BIRC2,0.981012386
ACER3,0.878386638
SLC22A4,1.008754477
OR4M1,1.245343128
TCEAL2,0.825724123
HIST2H2AB,1.145879735
LMAN1,0.922730685
NCDN,1.08824845
HTR3E,1.087962726
MASP1,1.027698537
PWP1,0.994356141
MAP2K5,0.976184182
STMN2,1.061300707
CNST,0.980449238
CDC20,1.095409907
DHX30,0.964815764
DHRS4L1,0.993788957
GPLD1,0.8709456
C16orf62,0.986137303
BAI1,1.122451761
MFSD2A,1.054181655
ZNF384,1.066526208
NAT1,0.974925542
GPR162,1.046210858
RUNX1,1.064879446
MED13,1.043961787
ZNF76,0.985613989
RANGAP1,0.91462316
ENG,1.0318989
SLC25A39,1.024335709
HCFC2,1.031137542
FBXW9,0.982751843
SENP1,0.900806111
TSTD1,0.892937263
PPARG,1.182568014
DDR1,1.07382027
PRICKLE1,1.04817126
PRKAR1B,0.990617205
CRIP2,1.056605086
RAB3GAP1,0.96409253
CAMLG,0.97640696
ZKSCAN1,0.916342635
LYRM7,0.944310071
BCL11A,1.071333271
GAA,0.971540263
THOC4,1.05071122
LYPLAL1,0.939050234
ADCY7,1.044020184
RPL9,1.005320393
SLC25A11,1.005434408
NQO1,1.098883664
GCDH,0.961777117
TFB1M,0.930058263
NFIA,1.191167867
LOC389333,1.111666246
RBMS1,1.053181967
DOK2,1.086045385
YEATS4,0.911960827
ANKRD50,0.969596449
ATP5G1,1.012256704
NR2F2,0.953922961
PCDHGC3,1.024873932
CCDC124,0.935014101
SRRM3,0.770932627
SNAP23,0.973576248
ATP2C1,0.957904384
MYO1C,1.037278175
KAT2A,1.109385742
CYP4A22,1.102974731
KLK8,1.01393896
SLIT3,1.042556694
GALNT11,0.96825438
B9D1,0.976504591
PSPC1,1.020553216
NCAM2,1.049917992
DPM3,0.982273779
C8orf73,1.091892683
NUDC,0.998594568
TRPC4,0.984792543
C15orf39,0.91446478
FBP1,0.986302081
C2orf28,0.97353412
NDUFB6,0.955041661
HNRNPAB,1.020754488
CLDN14,1.05882523
HCP5,0.988796749
LSM5,0.992730431
TBC1D1,0.940140615
GSTCD,0.966937712
SBNO1,0.754281054
MORC3,0.831265764
WDR66,0.871769109
MKRN1,0.960816338
SUMO2,0.97596393
ASB6,1.127797849
ANXA8L2,1.175728057
WFDC3,0.900873869
ZBTB1,0.993805405
ATAD1,0.955682655
PSMG4,1.034907591
CTBP1,0.975996569
AP1AR,0.816742086
UBQLN2,1.013348831
EFCAB4B,1.063609012
KRTAP5-11,1.128676946
PKNOX1,0.887839074
C12orf29,0.919666439
MRPS33,0.929944541
TRIM9,0.921352853
GPHN,0.99740504
RNF38,0.969698952
NM_021193,1.126457181
HERC5,0.997732087
KLF2,1.086214449
SULT1A1,0.969193605
FLNC,1.062317776
ZNF594,0.974232114
TMEM8B,1.000069604
PPP1R1C,1.11109263
PLEKHG5,0.919137018
CCDC134,1.140386595
DDT,1.067632532
ENTPD3,0.940752548
CHAD,0.857773842
MTDH,0.977788892
SEMA4A,0.947371425
ZNF493,0.995058936
RSC1A1,1.033702532
ATP6V0A1,0.939136196
OSBPL9,0.968052497
CLEC2A,1.481926263
SAR1B,1.00533786
EIF3C,1.023949064
SMUG1,0.995126101
DYRK1A,1.230649678
NDUFA2,1.028502334
ABO,1.21500694
CLEC18B,1.244322318
SNX3,1.015174239
NAA10,0.996125817
GCH1,1.019371463
NHLRC4,1.06170566
EFNA4,1.083372373
FIBIN,1.056807261
HCLS1,0.893346003
C19orf54,1.079138272
PPP4R4,1.047825756
PSTK,0.98152853
MSL3L2,1.000916362
OAS1,1.095690746
SERPINB1,0.886669979
EXOC1,0.975473733
LDHA,1.024659263
PTPN20B,1.014466092
CCDC151,1.076260896
IRF5,1.092553838
TSTA3,0.977821596
C10orf68,0.919602959
TMC4,0.731134354
AIFM3,1.07073987
PEAR1,1.042785666
PPFIBP2,0.914265212
FAF2,1.170857219
PCDH7,1.111093016
PAX4,1.225735274
RCN1,1.086492647
ADAMTS5,1.271904898
MATN4,0.990555391
CECR1,0.959876059
HSPA1L,1.036784731
SYDE1,1.075366932
ZNF286A,1.062572127
OR51E2,1.071197913
RAD54L,1.17727418
CDC37L1,0.969084406
UBXN2A,1.018881085
KRTCAP3,0.836506287
CGGBP1,0.960015694
S100A8,1.107515826
EIF3M,0.979102774
BMP4,1.108804437
LAMA4,1.145771566
C1orf109,0.973333848
U2AF1,1.007909388
LST-3TM12,1.240940668
EPHA2,0.782222911
LRRC4C,1.153384972
CAMK2N2,0.944212338
ZSWIM7,0.967801645
PAM,0.98030506
TRMT12,1.02177684
HEPACAM2,1.021945975
OTUB1,0.973332037
RIPPLY1,1.055037216
PAPD4,0.990857441
SERTAD1,1.055413339
CPSF3,1.003293761
ZNF347,1.086047503
EGR4,1.014232768
ETV5,0.872251163
SLTM,0.878215334
LDHB,1.122475893
LHPP,1.002229675
LRIT3,1.248726051
TMEM189,1.087393578
HNMT,1.006576584
MTERFD2,0.955087504
BTN3A3,1.010814464
PSMC5,1.024414354
ABHD14A,1.015379116
DNAJB2,1.008477984
BTBD7,0.947042259
RBM26,0.929135845
GPAT2,1.083209552
C18orf19,0.953912944
ENTPD8,1.031250805
KHDRBS3,1.001180775
MAT2B,0.987191049
RASSF6,1.063223001
MYL6B,1.000655305
C11orf67,1.015068951
CRIP1,1.143682921
TINAG,1.42732859
EIF4EBP3,1.105988601
HLA-DMA,0.952109355
FKBP2,0.922569039
SLC26A6,1.036954831
MTHFS,0.956573248
OR2AG2,1.200206031
ZNF93,0.966155393
NAT15,1.039417957
DNAJC3,0.825221432
MAST4,0.876441686
RNASE6,1.01257203
SERF2,1.050832224
SLCO3A1,0.993163169
SH2B1,1.060811998
TTLL4,1.037599695
CAMK2G,1.003758254
PAOX,0.988768623
CSK,1.024806075
ACP5,0.924045141
BMP2K,1.010294828
PDLIM5,0.976708775
CDAN1,1.156194853
CDK13,0.943334555
SLC29A2,1.051535281
NEUROG3,0.986475881
LAT,1.068736731
SEC61A2,0.998027522
KLF13,0.985586149
ZC3HAV1,1.107376737
ADAM30,1.023515821
PABPC1,0.991481645
SNX5,1.008977277
NEK9,0.843753607
CD79A,1.10869337
KIAA1217,0.971632201
MLL5,1.004808561
TPRA1,1.049435136
BST1,1.012851919
LRRC8C,0.969954493
RSF1,1.015253622
CDH6,0.976607104
CLEC4A,0.927371118
H1FX,0.969750379
BEND2,1.333111671
UBA7,1.008128044
LTB,1.041319954
ITGBL1,0.961701393
RALGPS1,0.734543318
LTBP3,0.980597025
FGFRL1,1.060692178
PARP9,1.033421141
CYorf15A,0.891520639
REV1,0.92755614
SSTR1,0.785321719
PPAN-P2RY11,1.107316517
TUFT1,0.889980986
BCKDHB,0.981331984
STXBP6,0.737217054
GLUD2,0.992330614
ARHGAP15,1.003213379
KPNB1,1.029511005
MYO7A,1.061597836
C7orf46,0.787124042
RPP21,1.004097499
QKI,0.972508347
SYK,0.902227867
PRPH,0.928026538
PWWP2B,0.867556729
IER5,1.043146533
09-Mar,0.967172781
YPEL5,1.014762705
SLU7,0.926021007
INHBE,1.042482878
NKD2,1.053450033
RHOT1,0.958374806
ANKRD28,0.923548296
TAX1BP3,0.90220043
DHX36,0.905044358
CRYBB2,0.96866013
RWDD4A,0.924345532
EGFLAM,0.994641446
NGDN,0.980953944
ARC,0.993716219
RGS17,0.839508882
SLC2A4,1.179974664
NUDT1,1.050927145
ZNF200,1.021206984
DENND1A,1.035786207
CLK4,0.962917843
KLF6,0.977340057
LINGO3,1.034604967
RBAK,0.964478531
DUT,0.988210747
PIGO,1.186458516
CNR1,1.049384884
QSOX1,0.968307988
ADRB3,1.187640012
C1orf25,1.041303936
FBXO15,1.282537124
ZNF764,0.994750156
NDEL1,1.060442932
FUT8,0.964751242
NSL1,0.963340548
TCOF1,1.038492189
LILRA2,1.032800194
MS4A3,1.192709746
ROM1,1.045334748
RPL10,0.941727501
TMEM133,0.975590861
TPPP3,1.000386579
C19orf6,1.05445407
TSC1,1.081170826
SKAP1,1.056238346
ANTXR1,1.065905476
VTA1,0.982151231
B3GNT9,1.056094321
PSMB5,0.916669312
ZGPAT,1.066519955
ARRDC1,0.91821334
OR51B6,1.027608916
VPS18,1.032980618
ENC1,0.844080899
RSAD1,0.987147719
MRPL51,1.020111794
COL23A1,1.047543813
EXOSC9,0.982185272
ARHGAP32,0.798061463
SLC22A10,1.178159856
SHMT1,0.975110706
EEF1D,1.006682704
FTH1,1.007728527
IDS,0.987065449
LLGL1,1.13928427
OR9Q1,0.918620241
HSPA4,0.979277161
SMPDL3B,0.895298073
CHD1,0.927497472
BTNL8,1.155258834
PCDHB16,1.011374303
C22orf28,0.980917458
MBOAT2,1.045016309
TCF7,1.127175016
DDX52,0.944392662
CNTNAP3,1.17410538
BPGM,0.981937052
C10orf12,0.8756192
PTPRC,1.095741327
TPCN2,0.98245118
LPAR5,1.038660071
NCOA6,1.002900406
CHID1,1.022995996
TAS2R31,0.845401862
CPA3,0.921404615
ST5,1.034150465
BMP5,0.893474444
SF3B2,0.977794057
C4orf17,1.035878224
POLR2K,1.00711213
RAB38,0.945888193
UBE4B,1.045516549
LHX6,1.221976276
GZMA,0.981148105
PODNL1,1.041115783
PRPSAP2,0.9777712
CD1E,0.975078908
NM_153620,1.164336815
CLCN1,1.091282857
C9orf24,1.021948616
MTUS1,0.804232087
C9orf116,0.910110613
RUNX1T1,1.081919627
DGCR6,1.012575974
ACPP,0.750254714
GSTA2,0.577454188
TMUB1,1.035102979
SLC39A9,0.943515813
LIN7C,0.956359088
CORO1B,0.985354648
VEPH1,0.992553932
GSTP1,0.982467001
BCAM,1.016248289
PLCD1,0.995608136
GGA1,1.053623576
TAAR8,1.010858208
SIN3A,1.020837233
NM_002147,1.132500971
HIST1H2AE,1.141396361
IL22,1.38781049
CSF1R,1.089443741
CASP4,1.085208609
SEPSECS,0.80862614
LOC389493,0.693831747
EPN2,1.012821107
OBFC2B,0.923231945
NPNT,0.740166571
NM_152739,1.146942176
CPN2,1.414616454
ASNSD1,0.988280143
ELK1,1.057475108
ZNF182,1.118775685
NSFL1C,0.914894124
RAB4B,0.992563638
ANLN,1.116898133
TMEM18,1.000650289
CORO2A,1.139363777
CHAF1B,0.95211515
TSSC4,1.049838131
SFRS2,1.002147633
CHCHD5,0.837837506
ZNF598,0.989380761
UPK3A,1.124841968
SLC22A14,1.056143675
TRAM1,0.958002471
PPDPF,1.000734867
MBD5,0.975682524
CAMKK2,0.886563505
SLC12A6,1.125444981
EMILIN3,1.025333761
DCAF4,1.072543937
FAM69B,1.010427722
DYNC1LI2,0.933755873
ACBD3,0.980231637
SCTR,0.612676258
PRSS16,0.709935445
RBM12,0.848848235
C20orf30,0.968078997
DPH1,1.243889168
TMEM123,0.957236088
HNRNPM,0.967223055
SOCS6,0.930937422
CADM2,1.058540448
CAB39,1.029742304
PPP1R11,0.990703088
ATP6V1B2,0.94435785
WRB,1.017138893
PIP4K2C,0.897945246
TNFSF10,0.903657035
CYP11A1,1.205197224
ABHD12,0.959694002
TMEM14B,0.991127552
FN1,1.006039633
MAP2,0.987234501
DCAF6,0.920772646
C10orf32,0.948905459
NFXL1,0.998542486
UCN2,1.03543017
PRND,1.016668387
IFNG,1.033847887
TRIM71,1.014973766
ZNF688,1.053259804
OSTBETA,1.047907628
STON2,1.045188703
C6orf130,0.915741707
ASMTL,0.985729429
LASS1,1.030792903
STAG2,0.917529748
C14orf159,1.003082407
KIAA1328,0.951311066
ADAT3,0.989828631
NARF,0.95258856
SLC31A2,0.982800256
LY6G6C,1.098962061
ASAH1,0.999338631
LPL,1.395700202
RGPD1,0.960966528
C6orf72,0.989094149
C1orf101,0.895172333
DCT,1.108490127
DEK,0.931346089
MLST8,0.980203743
MAP7D2,1.24995361
GDPD3,1.111769938
TRH,1.089115117
BIRC5,1.021202558
ITIH5,0.994637582
RNF122,1.13882414
FZD6,1.038530888
CYCS,1.00179525
SIGLEC5,1.034632033
ZBTB6,0.975184063
STK24,0.992396525
SLC35C2,0.984796104
ARTN,1.055349014
ZNF300,0.765457778
DCTN1,1.041924696
PLEKHJ1,0.952555411
KLRB1,1.058319208
CMTM7,0.997213641
USP38,1.000178693
CUX2,1.029591421
MARK3,0.943230635
SSBP3,0.991801365
P4HA1,0.968968358
CDC23,0.995049972
CD3D,1.05423177
SLC4A1,1.070686204
CYP3A7,0.681647955
MRPL30,0.998286378
NUP133,0.938403054
B4GALNT3,1.161179621
RAB3C,0.793351791
IL1RL2,1.130551192
KIF11,1.011229056
NTAN1,1.001986373
AHI1,0.908864704
GBGT1,0.989843532
C20orf203,1.109625259
UCK2,1.014593841
FOXRED2,1.064506451
SNRPD2,1.00634842
KIAA0141,0.991577488
RUVBL1,1.023232756
ZPLD1,1.053840866
SULF2,1.071160645
KBTBD10,0.80727774
FGR,1.155359051
IGLL5,0.864604528
USP39,0.986282212
PDS5A,0.948491009
IAH1,0.997198063
DEFB116,1.397150725
TRPC4AP,1.084048811
ZBTB22,1.031095389
PDE1B,1.12481905
HN1,0.993902779
ISCU,1.004019152
CXCR6,1.041664341
SACM1L,0.977211998
ABHD13,0.97403533
FAM65A,0.985343285
ZNF70,1.035082092
SMPD4,1.105412538
COL15A1,0.976600521
ANKRD37,0.989004959
PRPF8,1.103383584
SERINC3,0.986691229
KIAA1967,1.089645993
GRM2,1.065549145
P2RX2,1.058187354
FJX1,0.989969471
CACNA1D,1.046940415
RFC5,1.029561016
NUP155,1.021353135
MPV17L2,1.026252126
MBNL1,1.056347548
PROCR,1.039634564
C19orf21,0.945747487
SMN2,1.002381647
GSDMB,1.004306274
SRRT,0.994795377
C16orf46,1.036697887
EFTUD1,1.017919516
PPIA,0.99267299
COMP,1.085420896
ALDOA,1.01386049
HTR4,1.090064825
N4BP2L1,0.902668693
CAMSAP1L1,0.937248225
BDNF,1.088139658
VPS45,0.968737726
AR,1.096290696
KIAA0195,1.014997196
VPS33A,0.9366433
TERF1,0.95536697
OR2V2,1.355795171
NT5DC3,1.269793801
BACE1,1.152230926
MAP4K1,1.097541884
HEG1,0.872819908
TDRKH,0.973250524
GMPR2,1.006841903
ZC3H10,0.974720537
PSMD10,0.999654748
TXN,0.985896536
THAP2,1.239415037
TMEM90A,1.041572935
MAGI1,0.830167787
SEMA5A,1.083338697
DGCR6L,1.008136829
SUGT1,0.958669457
C5orf53,1.014251537
COQ10A,1.017365483
GFM2,0.868144326
LOC729991,1.057255032
ZNF451,0.908671952
RLN2,0.965582767
PRIC285,1.046114448
SERPINA5,0.70055255
SUOX,0.974894401
YAP1,0.910968309
KANK3,1.071538778
KRR1,0.957159447
UEVLD,0.865324641
CNNM2,1.029652511
DMAP1,1.037971549
ZNF772,1.092544753
DND1,1.009525527
HMGB2,1.012257143
IL6ST,0.976107907
POLR2D,0.972384543
MRPL2,0.866562022
GUF1,0.968753993
CTLA4,1.118347604
ATXN2L,1.010743888
RNF217,0.901453681
AATK,0.906499052
ABLIM2,1.078813442
CHML,0.983131494
IL11RA,1.057694975
HLA-DRA,0.975790724
NEDD1,1.005851192
PDXDC1,0.892221316
SLAIN2,0.967818464
PPARD,1.062226977
RABGAP1,1.074678856
MT1A,1.182018132
FGD1,1.198721808
STX12,0.993999298
ZNF492,0.837916328
FGF13,1.014309578
PPM1D,0.993974275
EIF2B5,1.023138516
C1orf212,0.964664898
GPX1,1.03365529
COG6,0.978548378
TMEM98,0.981986175
ANG,0.987007214
SSSCA1,0.98732589
ZNF691,0.941347866
PKHD1,0.798431674
PDE1A,1.022153396
OAS2,1.096542034
C1orf104,1.01712843
FAM83D,1.073203031
SNRPN,1.059773511
TSPAN32,0.971892807
ACBD5,1.146494651
PCDHB14,0.969597204
AASDH,0.932264697
ACSM1,0.724925724
NT5C3,0.880613332
C8orf40,0.953214928
TMX2,0.990090204
